aDPS,rDPS,nDPS,Class
5297.659242,6536.870371,5134.281312,AST
6793.560287,6535.646206,6535.646206,SGE
5181.578647,6535.345946,5013.235809,AST
6746.305297,6533.174139,6533.174139,WHM
6809.636594,6532.876754,6532.876754,SGE
6845.160393,6531.916015,6531.916015,WHM
6974.596742,6531.908157,6531.908157,WHM
5362.611781,6531.826556,5168.99656,AST
5217.592784,6531.325173,4949.887404,AST
6852.366284,6531.275267,6531.275267,WHM
5481.774389,6530.362157,5109.896833,AST
6719.333616,6528.720753,6528.720753,WHM
5237.553602,6527.830193,5040.450387,AST
6708.11797,6527.599876,6527.599876,WHM
6643.07557,6527.006144,6527.006144,WHM
5289.698769,6524.54092,5083.766024,AST
5398.317096,6520.70913,5040.827782,AST
5326.298768,6519.984055,5051.064796,AST
6740.341795,6518.933185,6518.933185,SGE
6759.123448,6518.169893,6518.169893,WHM
6813.778227,6518.013078,6518.013078,SGE
6804.611888,6517.293991,6517.293991,WHM
5500.233366,6516.59202,5313.290636,AST
7007.209876,6514.683673,6514.683673,WHM
5195.148355,6513.322585,5084.760044,AST
5300.851438,6511.235998,5077.138419,AST
5512.093845,6511.168872,5289.007583,AST
5225.662572,6511.0404,5022.702044,AST
6926.716362,6507.240279,6507.240279,WHM
6707.938455,6506.484644,6506.484644,SGE
6712.69022,6505.564362,6505.564362,WHM
6895.788075,6504.511897,6504.511897,WHM
6843.064727,6502.856655,6502.856655,WHM
6837.202371,6500.638417,6500.638417,SGE
6664.55136,6499.382135,6499.382135,SGE
6877.185455,6495.005052,6495.005052,WHM
6866.163557,6485.807737,6485.807737,WHM
6906.008181,6485.450679,6485.450679,WHM
6659.168703,6483.891003,6483.891003,SGE
6757.678754,6482.64725,6482.64725,WHM
6670.743409,6481.843053,6481.843053,SGE
6692.746741,6475.033508,6475.033508,WHM
6742.62412,6474.950023,6474.950023,WHM
6955.335593,6467.638845,6467.638845,WHM
6851.356134,6466.426711,6466.426711,WHM
6789.31426,6465.201863,6465.201863,SGE
6811.808386,6464.964188,6464.964188,SGE
6638.140107,6464.935309,6464.935309,SGE
6727.045342,6464.284555,6464.284555,SGE
6844.068883,6463.343448,6463.343448,WHM
6837.419413,6463.000409,6463.000409,WHM
6608.525668,6462.566946,6462.566946,SGE
6679.375981,6461.650536,6461.650536,WHM
6626.381428,6460.469579,6460.469579,SGE
6670.916468,6460.424794,6460.424794,WHM
6744.54218,6459.136184,6459.136184,SGE
6589.84273,6458.859289,6458.859289,WHM
6790.517764,6457.102117,6457.102117,SGE
6711.791011,6456.183699,6456.183699,SGE
6569.024311,6455.796551,6455.796551,WHM
6785.365179,6454.908261,6454.908261,SGE
6689.878849,6452.97401,6452.97401,SGE
6729.813555,6450.105018,6450.105018,SGE
6780.465896,6449.961616,6449.961616,SGE
6607.366185,6449.647098,6449.647098,WHM
6786.863805,6448.121396,6448.121396,WHM
6678.621206,6447.828097,6447.828097,SGE
6642.692316,6446.195365,6446.195365,WHM
6713.478887,6444.706678,6444.706678,SGE
6728.670977,6443.412151,6443.412151,SGE
6775.035216,6440.755763,6440.755763,WHM
6498.657128,6439.499326,6439.499326,WHM
6747.977937,6438.943489,6438.943489,WHM
6670.354591,6438.644573,6438.644573,SGE
6663.258316,6436.959052,6436.959052,WHM
6655.068014,6436.635403,6436.635403,WHM
6670.226894,6436.113447,6436.113447,SGE
6719.366231,6432.732994,6432.732994,WHM
6780.835117,6431.730536,6431.730536,WHM
6786.71639,6431.37975,6431.37975,WHM
6691.411752,6431.061138,6431.061138,SGE
6667.70652,6426.838572,6426.838572,WHM
6606.968173,6423.901029,6423.901029,WHM
6538.314613,6422.061365,6422.061365,SGE
6638.739422,6421.119301,6421.119301,SGE
6735.219688,6421.088323,6421.088323,SGE
6811.184691,6420.219627,6420.219627,WHM
6628.987437,6420.191938,6420.191938,WHM
6789.831536,6420.18316,6420.18316,SGE
6648.002528,6419.020529,6419.020529,WHM
6615.795747,6418.991349,6418.991349,WHM
6647.892759,6417.673424,6417.673424,WHM
6600.043469,6417.387396,6417.387396,SGE
6805.963443,6415.640182,6415.640182,WHM
6611.47101,6413.680057,6413.680057,SGE
6605.0462,6412.602859,6412.602859,WHM
6617.447919,6411.679877,6411.679877,SGE
6781.661827,6410.084457,6410.084457,WHM
6706.958054,6409.539785,6409.539785,SGE
6774.589868,6408.970574,6408.970574,WHM
6574.750889,6407.831262,6407.831262,SGE
6522.579734,6407.637358,6407.637358,SGE
6681.710293,6406.611522,6406.611522,WHM
6700.446567,6406.570745,6406.570745,WHM
6778.04508,6406.563604,6406.563604,SGE
6652.479767,6405.538771,6405.538771,WHM
6888.759961,6405.385837,6405.385837,SGE
6679.858944,6405.18248,6405.18248,SGE
6820.415776,6403.57903,6403.57903,WHM
6683.60039,6403.296018,6403.296018,SGE
6644.849378,6402.356282,6402.356282,WHM
6683.292033,6399.354046,6399.354046,WHM
6693.401144,6398.766658,6398.766658,WHM
6783.844332,6398.209141,6398.209141,WHM
6786.306194,6396.37756,6396.37756,WHM
6579.372056,6395.185145,6395.185145,WHM
6634.278155,6394.061892,6394.061892,WHM
6842.49941,6392.052401,6392.052401,WHM
6616.570123,6391.895427,6391.895427,SGE
6595.24376,6390.744943,6390.744943,SGE
6703.202322,6390.67488,6390.67488,SGE
6532.093343,6390.333272,6390.333272,WHM
6831.602589,6389.493776,6389.493776,WHM
6794.982967,6389.292604,6389.292604,WHM
6689.187022,6389.056859,6389.056859,WHM
6622.539323,6388.743198,6388.743198,WHM
6596.885379,6388.651652,6388.651652,WHM
6789.533563,6388.162799,6388.162799,WHM
6617.449036,6387.143114,6387.143114,SGE
6633.131674,6386.222306,6386.222306,WHM
6666.93186,6384.950847,6384.950847,WHM
6613.313854,6382.282541,6382.282541,SGE
6609.278336,6380.98841,6380.98841,SGE
6661.10519,6380.901988,6380.901988,SGE
6551.682227,6378.582383,6378.582383,SGE
6702.753643,6369.262291,6369.262291,SGE
6569.835797,6368.534713,6368.534713,SGE
6529.585686,6365.28778,6365.28778,SGE
6609.354621,6365.247235,6365.247235,SGE
6523.716517,6364.445947,6364.445947,SGE
6489.665826,6364.314631,6364.314631,SGE
6529.285582,6361.195478,6361.195478,SGE
6612.217589,6360.472005,6360.472005,SGE
6587.662978,6352.562615,6352.562615,SGE
6552.756171,6351.158303,6351.158303,SGE
6624.408612,6348.543433,6348.543433,SGE
6641.063405,6348.487955,6348.487955,SGE
6529.478111,6346.825322,6346.825322,SGE
6685.408717,6346.434399,6346.434399,SGE
6607.085858,6344.695676,6344.695676,SGE
6524.381652,6344.444043,6344.444043,SGE
6597.221028,6340.282728,6340.282728,SGE
6496.105149,6337.505412,6337.505412,SGE
6578.681017,6332.639464,6332.639464,SGE
6443.356445,6329.251908,6329.251908,SGE
6443.834613,6328.921774,6328.921774,SGE
6545.854843,6328.89817,6328.89817,SGE
6556.600603,6328.653461,6328.653461,SGE
6488.475998,7186.583822,6281.509823,SCH
6431.120069,7174.592085,6211.039064,SCH
6413.356262,7109.222722,6207.552722,SCH
6334.169776,7029.425078,6114.108963,SCH
5518.520236,7002.473573,5338.112452,AST
6318.38927,7000.047017,6089.188833,SCH
6382.457599,6977.57982,6133.483327,SCH
6400.440196,6954.016079,6210.957613,SCH
6375.02117,6920.498538,6126.203159,SCH
6326.01555,6914.153292,6095.100455,SCH
6372.518983,6906.443636,5995.282745,SCH
6434.470576,6904.390881,6102.148528,SCH
6228.470183,6898.056493,6101.068047,SCH
6302.240831,6876.519303,6058.672429,SCH
6396.106473,6874.435304,6168.436801,SCH
6259.292766,6868.892976,6084.087101,SCH
5449.072036,6845.505634,5223.179787,AST
6215.432229,6844.865039,5999.952752,SCH
6411.43292,6835.679148,6031.02594,SCH
6195.916386,6831.308875,5995.918911,SCH
6259.854403,6822.358049,5973.967711,SCH
6183.805891,6821.10929,6060.574978,SCH
7021.066624,6797.982143,6797.982143,SGE
6185.114431,6797.973116,5952.032792,SCH
6217.918078,6794.733524,5950.066236,SCH
6153.381069,6788.323893,5975.613335,SCH
6361.730221,6783.427751,6063.739221,SCH
6270.077649,6782.914521,5938.798918,SCH
6155.986715,6778.73167,5965.611761,SCH
6234.52415,6767.622612,5992.819696,SCH
6116.840097,6759.502178,5885.847672,SCH
7270.955348,6754.306237,6754.306237,WHM
6240.55316,6747.455351,5906.129374,SCH
6020.865918,6745.751582,5889.474337,SCH
5475.453973,6745.645424,5286.521278,AST
6105.933234,6743.582683,5880.786536,SCH
6108.544745,6741.710058,5835.374318,SCH
6109.675192,6739.718339,5947.534995,SCH
5602.608868,6738.174502,5349.31935,AST
6049.613921,6735.414121,5936.488428,SCH
6317.689431,6733.512971,6024.889465,SCH
5476.404681,6730.53846,5282.923237,AST
6225.570565,6730.357196,6014.935343,SCH
6182.223807,6728.413616,5938.103842,SCH
6204.05743,6726.139976,5914.877313,SCH
5396.352652,6719.348334,5294.558523,AST
5450.000622,6717.755996,5277.35487,AST
6229.296227,6709.707639,5953.276228,SCH
6269.785621,6709.131318,6026.674785,SCH
6212.830257,6696.58908,5992.456281,SCH
5419.315338,6695.727776,5172.290264,AST
6214.249696,6692.772044,5902.229295,SCH
6027.390656,6692.449754,5829.564154,SCH
6235.046014,6691.034149,5948.289042,SCH
6902.598387,6688.622806,6688.622806,SGE
6165.920841,6684.493188,5909.538777,SCH
6350.468496,6683.349745,5933.14017,SCH
6158.214834,6683.305739,5934.136518,SCH
5461.922962,6679.661661,5255.842086,AST
6037.746146,6672.337198,5752.117412,SCH
5457.059552,6671.754191,5295.865527,AST
5477.494617,6663.014159,5151.993794,AST
6214.102815,6662.015599,5942.217777,SCH
6173.300239,6661.321818,5939.527455,SCH
5404.26141,6659.095315,5212.787032,AST
5467.996429,6658.666788,5126.950176,AST
6097.427539,6658.289943,5894.039583,SCH
5454.281601,6658.005538,5249.375749,AST
5335.060882,6654.433999,5148.386438,AST
6155.091736,6653.499056,5828.123491,SCH
7042.594521,6651.039807,6651.039807,WHM
6814.421672,6650.564768,6650.564768,SGE
5463.873125,6638.363201,5177.574659,AST
6097.479995,6631.899886,5933.363067,SCH
6285.654779,6630.226622,6067.656575,SCH
6199.55865,6628.547107,5926.854096,SCH
6174.719236,6627.28817,5949.739384,SCH
6895.002566,6626.055135,6626.055135,WHM
6039.46561,6624.13579,5821.83024,SCH
5292.476385,6623.434424,5126.626226,AST
5394.77062,6620.666528,5168.420996,AST
6032.039401,6615.56133,5793.466923,SCH
6903.453533,6608.142496,6608.142496,WHM
6983.292786,6606.643842,6606.643842,WHM
5517.443527,6603.814265,5276.291017,AST
6144.24592,6597.912963,5940.820989,SCH
6013.504852,6597.081198,5840.232848,SCH
7059.828988,6594.598976,6594.598976,WHM
6095.052206,6594.149339,5808.56219,SCH
5298.151718,6593.468983,5101.15713,AST
5993.473267,6592.467615,5811.694297,SCH
6851.856204,6589.213082,6589.213082,WHM
5371.679677,6588.655103,5165.376592,AST
5944.996176,6588.451103,5744.413375,SCH
6106.459096,6583.62774,5943.831765,SCH
5901.323563,6581.423905,5628.101358,SCH
5438.323063,6580.696891,5231.107051,AST
6066.174878,6578.590536,5808.234061,SCH
6758.403061,6577.501437,6577.501437,WHM
5902.587936,6575.950714,5681.54544,SCH
6825.093313,6573.024316,6573.024316,WHM
6044.37961,6572.028785,5811.946005,SCH
6192.863572,6570.166869,5834.727331,SCH
5474.212329,6570.10186,5191.973319,AST
5370.969463,6569.767756,5151.988744,AST
5483.11392,6569.171908,5212.484019,AST
6069.213661,6568.243045,5788.31539,SCH
6100.948997,6568.00555,5805.036327,SCH
6026.479905,6563.134407,5807.493601,SCH
5457.295761,6562.617737,5243.828969,AST
6655.927939,6562.143049,6562.143049,SGE
5893.570566,6559.648312,5660.022239,SCH
6878.812475,6559.020513,6559.020513,WHM
6138.957435,6558.062859,5847.731231,SCH
6851.720789,6555.927912,6555.927912,WHM
6094.768999,6548.904559,5777.215528,SCH
7032.583744,6548.470346,6548.470346,WHM
6722.614997,6547.370084,6547.370084,WHM
6836.417821,6546.867257,6546.867257,SGE
5398.88213,6545.660302,5176.677911,AST
6122.289662,6542.862423,5945.28918,SCH
6764.501039,6542.5117,6542.5117,SGE
6870.398777,6541.425927,6541.425927,WHM
6883.601165,6538.866027,6538.866027,WHM
6220.908371,6536.209714,5849.601777,SCH
6035.556289,6534.349335,5843.216046,SCH
6925.208845,6531.510469,6531.510469,WHM
6160.949736,6529.781355,5927.143312,SCH
5457.684246,6529.029152,5178.255483,AST
6131.222095,6528.436363,5777.817179,SCH
5966.458328,6526.444469,5759.997112,SCH
6051.907362,6521.44303,5821.023247,SCH
6001.201864,6519.629748,5665.652792,SCH
5973.873519,6512.688257,5836.700639,SCH
6699.771502,6510.860444,6510.860444,WHM
5918.152333,6509.2308,5756.487646,SCH
6761.081567,6509.059015,6509.059015,WHM
6024.761404,6508.974942,5721.436686,SCH
5325.673989,6508.573786,5028.255287,AST
6005.725318,6508.207333,5720.231189,SCH
6124.23851,6505.133056,5748.583582,SCH
5866.196824,6504.447278,5644.597779,SCH
5987.691442,6504.30603,5758.19039,SCH
5275.564666,6503.818074,5046.33045,AST
5488.543412,6501.978544,5335.95189,AST
6048.872095,6495.473027,5741.00826,SCH
5941.034875,6495.148452,5716.573355,SCH
5994.864456,6493.379078,5752.042556,SCH
6758.854491,6493.122397,6493.122397,WHM
6775.987232,6492.34988,6492.34988,WHM
5353.426569,6491.425823,5184.63906,AST
5978.875273,6490.685746,5772.990581,SCH
5840.432922,6490.596695,5606.992809,SCH
5308.33869,6487.315461,5085.457627,AST
6792.277106,6486.747966,6486.747966,WHM
5995.98696,6485.072347,5758.117799,SCH
6006.143368,6482.872214,5807.331942,SCH
6010.203579,6478.83007,5845.077401,SCH
6004.627329,6477.700573,5763.725851,SCH
6804.437332,6476.880348,6476.880348,WHM
5563.632948,6476.258061,5260.636891,AST
5208.011762,6474.38643,4927.921249,AST
6675.981799,6472.463625,6472.463625,WHM
6064.114737,6471.63128,5843.060729,SCH
6656.708183,6471.589721,6471.589721,SGE
5136.148302,6470.040628,4932.494931,AST
6595.786997,6469.848479,6469.848479,WHM
5337.428144,6468.678455,5142.475525,AST
5439.584048,6467.83181,5222.199708,AST
6656.245946,6462.969945,6462.969945,SGE
6728.237841,6461.064415,6461.064415,WHM
5316.709375,6458.274807,5058.417212,AST
6760.841244,6457.837121,6457.837121,WHM
5148.263921,6457.479576,5048.528258,AST
5248.676598,6457.111415,5113.09938,AST
5507.370285,6451.209011,5239.768439,AST
6752.898776,6450.114398,6450.114398,WHM
5248.636711,6450.028347,5011.223697,AST
6614.714057,6448.143073,6448.143073,SGE
6725.741238,6445.221345,6445.221345,SGE
6678.355529,6441.468395,6441.468395,SGE
5276.371653,6441.244797,5069.254292,AST
6712.108623,6441.137701,6441.137701,WHM
6648.638558,6436.00023,6436.00023,SGE
5237.161484,6433.495615,4949.020197,AST
5206.822229,6431.551341,5028.244835,AST
6695.678141,6430.698581,6430.698581,WHM
6614.522947,6423.071987,6423.071987,WHM
5381.70247,6421.89418,5141.93824,AST
5329.851593,6420.214997,5185.739045,AST
6722.211448,6418.989564,6418.989564,WHM
6691.974468,6417.891303,6417.891303,WHM
6721.360844,6416.90109,6416.90109,WHM
6628.761768,6416.082821,6416.082821,SGE
6808.344492,6411.843154,6411.843154,SGE
6519.060385,6411.480529,6411.480529,WHM
5161.74971,6402.710847,4979.793169,AST
6572.206744,6402.345024,6402.345024,WHM
6856.828352,6399.773241,6399.773241,WHM
6651.06851,6397.05546,6397.05546,WHM
6628.079797,6396.358169,6396.358169,SGE
5278.156763,6395.957543,5135.060138,AST
5310.629776,6394.094763,5117.733542,AST
5157.439284,6393.499182,4990.580459,AST
6790.592442,6393.226629,6393.226629,WHM
6643.547289,6392.939668,6392.939668,SGE
6625.811356,6392.063294,6392.063294,SGE
6586.429092,6390.068405,6390.068405,SGE
6838.995578,6389.659137,6389.659137,WHM
6564.079971,6389.055438,6389.055438,SGE
6667.924678,6388.598062,6388.598062,WHM
5205.611617,6387.399303,5080.948346,AST
6763.272825,6384.434128,6384.434128,WHM
6612.474492,6383.525792,6383.525792,WHM
6527.875011,6382.124101,6382.124101,SGE
6562.565019,6374.220487,6374.220487,WHM
6569.886554,6373.957881,6373.957881,WHM
5128.807861,6371.993145,4976.122726,AST
6671.170937,6371.410334,6371.410334,SGE
5278.590694,6370.648364,5040.832072,AST
6489.311005,6369.627606,6369.627606,SGE
6556.772143,6367.564413,6367.564413,WHM
6716.158891,6366.833939,6366.833939,SGE
6614.157422,6364.878925,6364.878925,WHM
6757.965658,6361.760362,6361.760362,WHM
6535.571727,6361.027912,6361.027912,SGE
6668.834566,6357.707094,6357.707094,WHM
5182.083293,6353.800256,5019.084306,AST
6567.2216,6353.604659,6353.604659,WHM
6463.830012,6352.012595,6352.012595,SGE
5327.006399,6351.42051,5189.745727,AST
5272.000958,6349.512598,4999.24905,AST
6575.065563,6348.343004,6348.343004,SGE
6646.435172,6347.507901,6347.507901,WHM
6467.572189,6346.992149,6346.992149,WHM
6620.379448,6343.24143,6343.24143,SGE
6449.67387,6338.736528,6338.736528,SGE
6468.521855,6336.879061,6336.879061,SGE
6499.994136,6336.198237,6336.198237,WHM
6535.862514,6335.670839,6335.670839,WHM
6583.839949,6335.180346,6335.180346,SGE
6495.716622,6334.66243,6334.66243,WHM
6684.870983,6333.898966,6333.898966,WHM
6656.370991,6333.852155,6333.852155,SGE
6542.946598,6333.712621,6333.712621,WHM
6627.392002,6332.972137,6332.972137,SGE
6772.14756,6332.593495,6332.593495,WHM
6634.593338,6332.234343,6332.234343,WHM
6529.144138,6331.778961,6331.778961,SGE
6606.565383,6331.563821,6331.563821,WHM
5047.598498,6331.494484,4871.587166,AST
6648.59102,6328.172881,6328.172881,SGE
6668.842218,6327.98474,6327.98474,SGE
6576.985706,6326.809272,6326.809272,SGE
5221.67104,6326.798233,5124.47534,AST
6633.44106,6325.824263,6325.824263,SGE
6615.475574,6325.35934,6325.35934,WHM
6614.707614,6324.657381,6324.657381,WHM
6487.98653,6324.423443,6324.423443,SGE
6629.261772,6323.822809,6323.822809,WHM
6584.974797,6323.634921,6323.634921,WHM
6526.792632,6323.632193,6323.632193,WHM
6545.918811,6323.584146,6323.584146,WHM
5255.247391,6322.266015,5022.758518,AST
6411.53967,6322.194303,6322.194303,SGE
6489.172718,6321.548287,6321.548287,SGE
6505.424202,6320.85937,6320.85937,SGE
6785.446532,6320.161258,6320.161258,WHM
6500.076842,6319.927495,6319.927495,WHM
6476.485742,6319.725181,6319.725181,WHM
6681.109455,6319.62439,6319.62439,WHM
6512.851568,6318.673844,6318.673844,WHM
6521.715432,6316.999985,6316.999985,WHM
5001.407198,6316.647919,4800.053615,AST
6541.48153,6316.224125,6316.224125,SGE
6564.331396,6316.190328,6316.190328,WHM
5197.829662,6315.774725,4976.399443,AST
6635.360577,6314.974741,6314.974741,SGE
5150.913122,6314.361538,4995.75057,AST
6622.872584,6314.057736,6314.057736,SGE
6593.260444,6313.32616,6313.32616,WHM
5222.841772,6313.251017,5006.967844,AST
5091.185729,6312.569142,4892.77282,AST
5209.331685,6311.748889,5039.330545,AST
6542.383815,6310.979778,6310.979778,SGE
5291.016679,6310.583593,5052.73308,AST
5209.126624,6308.136994,5058.572768,AST
5193.746564,6307.666071,4953.746519,AST
6538.293922,6306.765464,6306.765464,WHM
5094.312561,6305.855858,4878.918209,AST
6574.236084,6303.2177,6303.2177,SGE
6551.446494,6302.89175,6302.89175,SGE
6452.724795,6302.619229,6302.619229,WHM
5297.627271,6301.332678,5041.718334,AST
5198.427332,6301.239231,5001.711033,AST
5187.388475,6298.728729,5018.891029,AST
5168.58711,6298.589824,5026.561737,AST
6531.071645,6295.42617,6295.42617,SGE
5107.010194,6292.575384,4957.368154,AST
5149.116059,6292.260625,4786.941548,AST
6498.439543,6291.813234,6291.813234,SGE
6698.789698,6291.373168,6291.373168,WHM
5101.618596,6290.348667,4988.048853,AST
6547.641909,6289.028905,6289.028905,WHM
5035.749404,6288.424526,4872.39438,AST
6613.376994,6288.420003,6288.420003,WHM
6414.861163,6288.375961,6288.375961,WHM
5144.11162,6287.509511,4959.891369,AST
5365.908696,6286.941694,5084.760134,AST
6464.419818,6286.864165,6286.864165,SGE
6448.523605,6286.677816,6286.677816,WHM
5203.32346,6284.619474,5051.347903,AST
6511.644434,6284.074651,6284.074651,SGE
5266.734466,6280.900005,5035.02687,AST
6396.084449,6278.609644,6278.609644,WHM
6487.137813,6276.858497,6276.858497,WHM
6535.530533,6276.61894,6276.61894,WHM
6591.211912,6274.171632,6274.171632,WHM
5097.897882,6273.864573,4937.791228,AST
5311.971318,6272.975032,5083.818728,AST
5146.477168,6271.720218,4897.409075,AST
6509.694747,6269.563034,6269.563034,WHM
6547.540194,6269.338695,6269.338695,WHM
5250.860946,6268.583212,4994.674927,AST
6517.775704,6267.549653,6267.549653,WHM
5276.03412,6267.335239,4982.619485,AST
6609.367029,6266.659313,6266.659313,SGE
5268.893181,6266.334437,4976.541806,AST
5077.327291,6264.321029,4947.355131,AST
6441.616816,6263.815269,6263.815269,SGE
6433.201896,6263.233763,6263.233763,SGE
6417.749105,6261.697348,6261.697348,SGE
6442.280375,6261.391033,6261.391033,SGE
6469.187675,6260.908948,6260.908948,SGE
5165.600267,6259.125354,4837.666936,AST
6528.478215,6258.82437,6258.82437,WHM
5263.28797,6258.665153,5091.240878,AST
6407.096143,6258.579063,6258.579063,SGE
6449.656973,6258.414477,6258.414477,WHM
6444.251762,6256.876799,6256.876799,SGE
6469.371678,6256.248565,6256.248565,WHM
6630.301175,6253.086195,6253.086195,SGE
6650.220913,6252.882163,6252.882163,SGE
6606.069863,6252.156196,6252.156196,WHM
6452.874912,6252.015898,6252.015898,WHM
6585.270372,6251.395613,6251.395613,SGE
6439.368953,6250.581407,6250.581407,SGE
6412.23211,6250.429968,6250.429968,SGE
6412.519998,6247.443986,6247.443986,WHM
6325.773555,6246.998291,6246.998291,WHM
6347.049533,6245.743262,6245.743262,SGE
5090.992837,6245.68216,4937.393174,AST
6611.037021,6244.529811,6244.529811,WHM
6483.118111,6244.265067,6244.265067,WHM
5094.504813,6244.13744,4929.780587,AST
6541.363026,6242.67037,6242.67037,SGE
6496.493971,6241.808102,6241.808102,WHM
6554.624643,6241.542481,6241.542481,WHM
6450.707867,6241.137585,6241.137585,WHM
6494.147276,6238.449838,6238.449838,WHM
6455.705304,6237.730377,6237.730377,SGE
6527.551111,6237.023809,6237.023809,SGE
6439.513924,6234.523511,6234.523511,SGE
5252.532373,6233.548582,5077.347091,AST
6458.230549,6231.89079,6231.89079,SGE
6478.13106,6231.799225,6231.799225,SGE
6340.503856,6230.968261,6230.968261,SGE
6448.923477,6230.726841,6230.726841,SGE
5023.090106,6230.527532,4897.995509,AST
6451.261633,6228.627455,6228.627455,SGE
5182.361612,6228.498295,4938.135393,AST
6446.682924,6227.507014,6227.507014,SGE
6415.516487,6222.792996,6222.792996,SGE
6462.543237,6219.707282,6219.707282,SGE
6375.001557,6219.450656,6219.450656,SGE
5090.607089,6217.520306,4872.755994,AST
6486.700088,6216.598989,6216.598989,SGE
6442.410081,6214.767061,6214.767061,SGE
4993.664154,6212.787468,4817.115114,AST
5111.862007,6211.981545,4811.005196,AST
6377.942643,6210.93514,6210.93514,SGE
6539.551813,6205.802703,6205.802703,SGE
6369.207293,6204.822264,6204.822264,SGE
6328.266219,6200.042804,6200.042804,SGE
6363.707223,6196.184263,6196.184263,SGE
6315.476317,6195.750694,6195.750694,SGE
6302.29892,6195.261791,6195.261791,SGE
6339.575381,6194.630977,6194.630977,SGE
6546.087003,6194.577402,6194.577402,SGE
6312.844766,6194.43443,6194.43443,SGE
6383.750095,6190.91124,6190.91124,SGE
6392.60019,6190.746335,6190.746335,SGE
6428.115859,6190.636803,6190.636803,SGE
6447.925027,6189.037562,6189.037562,SGE
6424.401196,6188.996972,6188.996972,SGE
6376.287965,6188.317236,6188.317236,SGE
6521.86045,6187.47762,6187.47762,SGE
6475.813525,6187.326919,6187.326919,SGE
6335.305754,6183.088698,6183.088698,SGE
6356.708261,6178.362004,6178.362004,SGE
6453.825837,7269.332865,6242.42905,SCH
6537.771071,7214.852295,6316.294295,SCH
6734.104403,7210.140699,6316.887893,SCH
6485.46485,7157.809774,6179.799173,SCH
6377.800719,7148.768442,6167.665811,SCH
6453.285193,7141.352732,6170.490079,SCH
6336.573087,7122.328167,6084.970466,SCH
6417.765928,7101.054657,6143.42252,SCH
6336.438504,7098.329062,5961.955013,SCH
6519.208613,7064.271911,6131.191467,SCH
6406.165602,7052.571796,6097.232888,SCH
6426.132061,7051.713485,6050.776773,SCH
6383.035482,7039.355139,6157.655863,SCH
6381.938712,7015.833936,6115.287831,SCH
5432.014675,7013.949309,5171.301116,AST
6304.627207,6952.917423,5959.816698,SCH
5565.140346,6948.056489,5218.955426,AST
6284.148409,6945.210121,5971.700395,SCH
5444.956104,6936.974189,5224.001965,AST
6247.099286,6931.869864,6049.538851,SCH
6217.221663,6916.018088,5947.480386,SCH
5662.837864,6906.501469,5273.59986,AST
6266.230908,6904.36765,5965.131225,SCH
6366.18033,6896.677831,5995.886361,SCH
6162.13709,6893.816543,5957.622309,SCH
6271.779673,6893.600726,5925.713738,SCH
5413.545736,6891.111113,5255.238838,AST
5599.337048,6887.999592,5308.038541,AST
6146.630787,6885.626915,6015.313078,SCH
6188.313094,6884.488044,5925.165261,SCH
6300.010925,6880.1642,5933.342928,SCH
6228.184664,6880.100971,5900.367242,SCH
6150.53208,6879.612106,5966.753893,SCH
6372.765669,6876.589537,5933.78659,SCH
5387.11148,6874.653915,5159.300255,AST
5284.283931,6857.446752,5030.57555,AST
5427.853892,6856.456934,5215.943117,AST
6254.286275,6851.19853,6009.62037,SCH
6040.74203,6843.038911,5825.291016,SCH
6186.633298,6840.882191,5892.229236,SCH
5405.364514,6838.595117,5132.248544,AST
5590.277653,6837.961056,5255.782615,AST
6104.664245,6828.813268,5852.878449,SCH
6214.31103,6819.212287,5957.033165,SCH
7230.044771,6817.258198,6817.258198,WHM
6081.063996,6816.479467,5898.585968,SCH
6344.854768,6806.903341,6127.272697,SCH
6143.743083,6805.983385,5897.0678,SCH
5462.5065,6805.714675,5202.445772,AST
6170.114409,6803.641295,5979.605564,SCH
5259.13513,6802.710001,5014.475042,AST
6110.414847,6800.692686,5795.970494,SCH
6093.284459,6799.084332,5901.02942,SCH
5667.74163,6798.475311,5245.501719,AST
5478.928459,6798.317934,5164.939296,AST
6220.600567,6790.392166,5950.967758,SCH
5913.797848,6787.033578,5660.719076,SCH
5237.068066,6786.248092,5065.546532,AST
6275.249351,6783.019905,5839.011373,SCH
6115.956033,6778.617879,5881.175914,SCH
6253.698818,6778.023022,5901.713819,SCH
6250.834057,6777.014345,5944.185059,SCH
5507.39436,6772.835089,5215.600243,AST
6169.32487,6771.394432,5888.573023,SCH
5275.770482,6769.972891,5064.737018,AST
7030.911543,6768.476096,6768.476096,WHM
5470.125434,6767.614684,5229.764815,AST
5255.367556,6765.874316,5069.363376,AST
5482.677509,6764.666752,5042.473767,AST
5237.461184,6761.888458,5008.233106,AST
6132.859466,6758.933586,5798.06888,SCH
5391.178299,6753.935022,5142.264287,AST
5953.656001,6752.026121,5715.456801,SCH
5348.588219,6749.090239,5247.94193,AST
5910.836222,6748.129825,5731.935506,SCH
6131.692445,6747.150825,5944.525176,SCH
6052.955894,6746.591752,5842.20642,SCH
5343.040548,6746.347617,5114.071789,AST
6115.151561,6738.094676,5720.267985,SCH
6133.692928,6735.968399,5793.575613,SCH
6039.900398,6734.274831,5820.888664,SCH
5305.293825,6731.687255,4989.63506,AST
6204.223978,6730.070342,5972.41501,SCH
