aDPS,rDPS,nDPS,Class
11391.19787,11387.93292,10862.54186,MNK
11160.62526,11387.89083,10566.63046,NIN
11274.14734,11387.58682,10554.91339,NIN
11294.69527,11387.17618,10739.20927,MNK
11517.6452,11387.05241,10643.6733,NIN
10917.46657,11386.82253,10442.93088,NIN
11081.26581,11386.55428,10493.24436,DRG
11209.89539,11384.53724,10558.66252,NIN
11393.15745,11384.40042,10752.31313,MNK
11297.26265,11383.0981,10559.2348,NIN
11339.99268,11382.93005,10556.43484,NIN
11313.30989,11382.77789,10681.28617,MNK
11434.11282,11380.29317,10869.92786,RPR
11548.63118,11379.9491,10707.3636,MNK
11057.18539,11379.91936,10690.4389,MNK
11320.94529,11377.31375,10606.79209,MNK
11183.54814,11377.23947,10715.80521,MNK
11525.76908,11377.20453,10875.38295,RPR
11101.84051,11376.97931,10620.60549,MNK
11581.56945,11376.10323,10724.83204,MNK
11507.50656,11374.10282,10740.74856,MNK
11240.77721,11373.6092,10427.59162,NIN
11563.41976,11371.79656,10576.39983,NIN
11410.20152,11371.796,10551.92565,NIN
11227.71437,11371.5351,10504.62206,DRG
10900.64461,11371.06755,10465.21756,DRG
10931.68582,11370.90039,10492.5585,DRG
10942.79266,11370.70949,10528.12247,DRG
11345.58919,11370.46915,10560.58475,NIN
11165.69844,11370.25195,10533.79641,NIN
11196.24233,11369.56859,10743.71142,MNK
11692.54253,11369.01001,11369.01001,SAM
11078.64653,11367.9963,10545.37158,NIN
10793.72346,11366.43927,10540.61419,DRG
11053.85211,11364.66055,10447.83207,DRG
11049.91788,11364.52806,10791.6709,MNK
11313.84318,11363.75341,10564.32268,NIN
11517.4557,11363.53432,10718.17674,MNK
11232.46707,11363.38607,10557.47464,NIN
11045.85022,11363.09692,10540.07275,NIN
11336.4981,11362.23044,10722.30042,MNK
11538.74491,11361.95907,10652.97798,MNK
11133.02076,11360.68255,10459.22639,DRG
11125.12937,11360.57114,10489.68083,DRG
10981.61426,11360.5004,10486.04486,NIN
11022.83319,11360.19615,10493.63718,DRG
11170.71325,11360.1582,10765.55348,MNK
11592.37345,11359.82678,10533.84351,NIN
10912.30584,11359.33383,10499.86136,DRG
11269.08173,11358.70828,10661.26657,MNK
12270.56493,11357.81159,11357.81159,SAM
11870.51595,11356.61249,11356.61249,SAM
10755.4997,11355.65744,10459.60044,DRG
11191.67636,11355.43553,10560.46335,DRG
11180.30776,11355.34663,10676.34264,MNK
11760.50766,11355.01525,11355.01525,SAM
11257.01932,11354.69156,10498.0859,NIN
11344.05463,11354.40552,10892.37604,RPR
10972.00965,11354.14877,10510.20457,DRG
11238.67537,11354.14491,10517.91883,NIN
11224.20419,11353.83629,10421.25313,DRG
11492.83065,11352.03783,10531.22556,NIN
11212.43076,11351.5276,10440.15905,DRG
10934.21982,11350.8544,10673.23327,MNK
11105.17679,11349.36324,10544.72413,DRG
12389.23887,11348.36409,11348.36409,SAM
11008.63333,11347.93206,10425.43218,DRG
11396.08649,11346.93738,10862.3012,RPR
11850.67466,11345.47387,11345.47387,SAM
11124.0979,11344.32684,10716.36449,MNK
11105.56438,11344.13589,10572.23422,NIN
11150.60662,11341.77293,10540.21073,DRG
10965.36567,11341.75277,10683.96576,MNK
11345.38179,11340.85593,10631.8813,MNK
12104.59507,11340.47989,11340.47989,SAM
11459.89184,11340.36506,10688.90585,MNK
11032.30575,11340.24138,10521.11942,DRG
10556.04585,11339.43772,10343.50568,DRG
11565.44923,11338.46577,10710.71551,MNK
10779.0347,11337.41837,10523.72217,DRG
11218.0063,11337.19233,10357.13226,DRG
11197.39746,11336.72914,10505.91852,NIN
11408.27933,11336.70464,10502.55129,DRG
11279.56201,11336.19498,10440.14734,DRG
10915.47845,11335.07173,10701.78632,MNK
11069.43082,11334.33897,10511.25394,NIN
10847.92991,11334.28649,10426.99146,DRG
10849.59212,11334.19304,10389.34727,DRG
12145.97082,11334.01521,11334.01521,SAM
11254.87218,11333.59427,10568.36853,NIN
11425.14188,11332.70888,10354.64704,NIN
11180.39957,11331.69496,10551.58831,NIN
11262.86663,11331.27547,10440.00233,NIN
11103.24005,11330.69232,10475.69464,DRG
11050.70188,11330.1807,10487.92352,NIN
11126.14416,11329.97791,10676.61784,MNK
11363.36093,11329.8126,10653.25047,MNK
11094.96612,11329.17738,10457.8649,DRG
11219.80713,11328.98834,10510.17341,NIN
11275.82129,11328.86622,10649.35823,MNK
11304.12812,11328.62495,10690.78998,MNK
11263.98036,11328.34765,10615.48351,MNK
10968.59144,11327.75761,10543.35416,NIN
11434.54394,11327.50041,10682.81442,MNK
11715.00963,11327.14946,11327.14946,SAM
11437.63786,11326.80276,10657.1095,MNK
10965.23989,11326.22969,10481.60198,NIN
11310.08683,11325.2209,10716.7025,MNK
11277.37565,11324.82762,10828.9949,MNK
11246.31032,11324.68852,10514.51394,NIN
11017.54603,11322.89779,10698.18338,MNK
12307.33926,11322.65482,11322.65482,SAM
10968.41018,11322.33148,10425.51484,DRG
10648.50708,11321.09809,10388.26649,DRG
11201.13265,11320.64385,10444.25108,DRG
11291.31845,11320.42139,10713.988,MNK
11110.98924,11318.85325,10453.77595,NIN
11010.57704,11318.14935,10654.8394,MNK
11315.01217,11317.64826,10533.32031,NIN
11022.07302,11317.13171,10732.99529,MNK
11507.5952,11316.61058,10503.86586,NIN
11904.61603,11316.58557,11316.58557,SAM
10986.92494,11316.32751,10526.22125,NIN
11227.24096,11316.22638,10571.90246,NIN
11436.79993,11315.5828,10456.68061,NIN
10832.15835,11314.62176,10580.97687,DRG
11255.1872,11314.35525,10665.18798,MNK
11294.37336,11311.78611,10539.32878,NIN
11494.81928,11311.44302,10517.69562,NIN
11294.8158,11310.63863,10633.77933,MNK
11930.53703,11310.41644,11310.41644,SAM
11423.17718,11310.13123,10556.04685,NIN
11206.16282,11309.72843,10470.024,NIN
11614.4799,11309.37444,10847.40974,RPR
11258.83885,11309.28946,10503.71642,NIN
11001.07537,11309.21233,10502.07307,NIN
10913.53024,11309.15782,10413.56678,DRG
11003.65116,11309.15466,10459.31479,NIN
12283.30167,11308.59353,11308.59353,SAM
11235.30625,11308.50204,10654.70664,MNK
10765.72221,11307.76621,10654.34996,MNK
11154.00578,11306.10615,10376.79908,DRG
10829.10386,11306.05825,10391.10798,NIN
11140.6904,11305.86175,10438.10311,DRG
11368.28672,11305.85087,10491.75844,NIN
11244.85923,11305.18596,10412.01463,DRG
11353.68994,11305.03449,10640.7945,MNK
11858.18685,11304.97622,11304.97622,SAM
11099.48928,11304.84195,10539.75811,NIN
10873.65616,11304.65682,10379.7666,DRG
11948.93826,11304.5273,11304.5273,SAM
11180.34784,11303.94608,10553.86443,NIN
10880.81788,11303.87303,10420.80377,DRG
10951.3275,11303.60238,10493.34359,NIN
10777.61867,11301.66598,10332.38646,DRG
11063.9289,11301.6461,10497.43702,DRG
11008.7056,11300.56994,10436.75765,DRG
11239.40194,11299.71556,10528.5358,NIN
11349.97586,11298.52972,10391.62151,DRG
10858.38083,11298.07494,10422.45445,DRG
11138.21799,11297.75469,10689.17958,MNK
11034.86192,11297.20859,10512.95145,NIN
11102.79983,11297.16358,10622.11447,MNK
11298.40564,11297.04489,10667.81274,MNK
10855.24178,11296.8722,10312.99224,DRG
12189.77653,11295.63872,11295.63872,SAM
11498.08592,11295.55201,11295.55201,SAM
11646.54579,11295.31037,11295.31037,SAM
11278.1529,11295.1936,10394.75506,NIN
11082.53775,11294.91622,10496.82549,DRG
10844.91181,11294.8926,10602.55457,MNK
10816.71133,11293.31096,10422.49738,DRG
11148.40823,11292.94439,10421.49524,DRG
11298.43511,11292.62329,10525.97918,NIN
11847.49485,11292.58159,11292.58159,SAM
11113.47901,11292.39825,10437.99657,NIN
11266.35705,11292.10675,10342.14517,DRG
11149.13443,11291.7518,10483.92624,NIN
10738.96322,11291.50539,10311.73027,DRG
11360.65203,11291.03426,10619.2432,MNK
11157.42207,11289.91264,10447.42649,NIN
11053.03829,11289.68684,10444.86576,DRG
11527.03009,11289.23149,10863.34066,RPR
10987.83039,11289.12424,10478.0792,NIN
12062.15005,11289.00064,11289.00064,SAM
11197.82332,11288.98314,10628.26934,MNK
11166.46449,11288.40214,10443.72025,DRG
10817.06502,11288.29657,10339.33337,DRG
11125.5999,11288.1549,10442.62363,NIN
10895.40741,11288.13154,10458.7024,NIN
11245.42409,11285.85376,10451.62588,NIN
11107.12619,11285.72843,10431.36349,NIN
12018.48454,11285.5673,11285.5673,SAM
11217.23638,11285.3073,10789.99794,RPR
11225.33163,11284.86814,10395.58132,NIN
12090.45703,11283.82772,11283.82772,SAM
11348.78121,11282.31924,10756.19408,RPR
11292.21639,11281.50216,10414.14427,NIN
11648.08986,11281.13785,11281.13785,SAM
11166.51448,11280.89881,10455.67774,NIN
11497.40767,11280.88614,10604.9078,MNK
11131.67169,11280.42232,10856.99088,RPR
10974.8373,11278.89277,10455.78421,NIN
11187.9598,11276.58147,10797.01524,RPR
11965.06217,11275.6048,11275.6048,SAM
10794.96661,11275.3774,10482.27389,NIN
10859.58525,11274.91725,10436.01573,NIN
11852.64055,11273.76863,11273.76863,SAM
10872.62187,11273.27919,10401.69855,NIN
11741.26355,11273.17697,11273.17697,SAM
11657.48356,11269.78304,11269.78304,SAM
11320.33538,11269.17488,10791.38255,RPR
11442.35776,11269.07065,10779.09196,RPR
11936.57868,11267.59577,11267.59577,SAM
11780.16624,11265.84103,11265.84103,SAM
12202.7963,11264.07391,11264.07391,SAM
11881.15999,11261.65798,11261.65798,SAM
11994.8001,11261.54455,11261.54455,SAM
12156.9865,11257.07519,11257.07519,SAM
11681.26645,11256.29232,10764.47519,RPR
11981.717,11254.7081,11254.7081,SAM
11838.2702,11253.72476,11253.72476,SAM
12216.91656,11252.82344,11252.82344,SAM
11387.45597,11252.53913,10807.33631,RPR
11926.70764,11252.53088,11252.53088,SAM
12133.3249,11251.72411,11251.72411,SAM
12056.64406,11250.24342,11250.24342,SAM
11830.64798,11248.0532,11248.0532,SAM
12345.95513,11246.08013,11246.08013,SAM
11457.75552,11244.68176,10753.74588,RPR
12171.08129,11243.31036,11243.31036,SAM
11931.73545,11241.28034,11241.28034,SAM
11472.05219,11240.47316,10774.04271,RPR
11965.13601,11240.1314,11240.1314,SAM
12482.43321,11239.53459,11239.53459,SAM
11980.458,11234.58607,11234.58607,SAM
12070.47787,11232.23724,11232.23724,SAM
12197.86373,11230.45796,11230.45796,SAM
11979.08202,11229.4515,11229.4515,SAM
11767.75812,11224.94703,11224.94703,SAM
12264.65956,11224.57566,11224.57566,SAM
12077.20522,11222.69842,11222.69842,SAM
12135.36802,11222.37803,11222.37803,SAM
11755.56756,11219.71005,11219.71005,SAM
12026.14049,11219.49191,11219.49191,SAM
11675.04026,11215.27538,11215.27538,SAM
12085.35296,11212.58848,11212.58848,SAM
11329.27772,11211.2376,10710.11205,RPR
12122.82792,11210.88205,11210.88205,SAM
11919.08637,11210.8222,11210.8222,SAM
11071.50102,11209.61718,10735.30432,RPR
11939.50897,11208.92199,11208.92199,SAM
12117.27027,11206.72802,11206.72802,SAM
11763.91311,11205.0179,11205.0179,SAM
11744.15434,11201.68715,11201.68715,SAM
11220.29022,11201.12086,10727.88933,RPR
12109.23459,11200.76014,11200.76014,SAM
11454.01936,11200.23531,10739.83867,RPR
12193.19568,11199.67517,11199.67517,SAM
11393.75763,11198.14017,11198.14017,SAM
11662.0536,11198.09489,11198.09489,SAM
11318.1337,11197.8855,10746.90062,RPR
11692.18337,11196.89039,11196.89039,SAM
11557.46891,11196.82194,11196.82194,SAM
11645.2598,11194.85272,11194.85272,SAM
12102.53974,11192.9854,11192.9854,SAM
11870.56781,11192.56331,11192.56331,SAM
11155.41211,11191.30141,10768.59108,RPR
11473.13163,11190.80852,11190.80852,SAM
11696.22314,11190.72182,11190.72182,SAM
11865.00479,11190.24899,11190.24899,SAM
11931.70755,11185.30564,11185.30564,SAM
12028.97083,11184.51363,11184.51363,SAM
11957.29005,11184.36234,11184.36234,SAM
12159.30331,11183.58835,11183.58835,SAM
11781.97784,11183.45579,11183.45579,SAM
12384.32788,11183.38332,11183.38332,SAM
11188.94574,11182.29343,10723.92151,RPR
11148.25383,11181.95446,10698.72513,RPR
11698.18468,11180.29921,11180.29921,SAM
12023.52031,11175.79096,11175.79096,SAM
12113.64901,11175.72926,11175.72926,SAM
11756.00001,11175.08642,11175.08642,SAM
11456.92029,11174.77173,10717.27034,RPR
12345.09277,11174.15738,11174.15738,SAM
11932.22048,11174.10251,11174.10251,SAM
11213.71423,11173.5711,10725.15562,RPR
12144.55008,11172.57549,11172.57549,SAM
11899.86101,11172.43707,11172.43707,SAM
11358.61011,11172.02797,10675.10629,RPR
12404.65132,11171.71339,11171.71339,SAM
11966.13182,11169.44572,11169.44572,SAM
11504.58398,11169.40519,10748.49144,RPR
11226.85309,11168.40952,10680.80064,RPR
10976.61783,11165.38808,10716.59763,RPR
11506.74365,11164.97328,11164.97328,SAM
12202.09927,11164.2327,11164.2327,SAM
11853.38095,11163.56239,11163.56239,SAM
11101.9527,11135.21051,10684.40886,RPR
11282.74535,11125.55612,10653.86544,RPR
11141.65107,11113.54111,10645.80419,RPR
11214.85067,11109.4689,10635.77308,RPR
11099.4937,11104.17605,10645.83795,RPR
11058.16356,11101.82683,10638.2309,RPR
10871.57435,11099.84413,10653.1854,RPR
11001.34402,11098.65423,10638.01037,RPR
11173.21503,11097.75483,10729.03968,RPR
11084.48575,11092.92642,10668.0829,RPR
11057.82078,11091.38135,10616.91758,RPR
11514.41402,11085.40933,10650.40922,RPR
10832.01981,11081.13247,10585.00666,RPR
11297.31134,11078.525,10580.7774,RPR
11176.25633,11075.0559,10561.51862,RPR
11033.81409,11072.93862,10607.93917,RPR
11271.2148,11069.52502,10642.53874,RPR
11303.69474,11068.66683,10596.004,RPR
11373.09219,11067.96411,10598.48406,RPR
11183.86287,11066.78085,10565.35628,RPR
11006.56257,11062.07523,10621.97587,RPR
11383.46408,11060.84456,10589.93336,RPR
11159.39265,11059.08414,10582.32055,RPR
11268.57429,11055.49367,10524.94007,RPR
11012.03538,11053.4317,10592.61021,RPR
11157.75779,11052.1735,10531.92562,RPR
11354.90216,11051.09629,10598.09416,RPR
11106.06865,11041.87278,10578.92404,RPR
11381.57258,11041.52921,10601.62222,RPR
10782.75683,11037.81656,10549.10572,RPR
11052.97963,11032.08194,10552.07903,RPR
10867.112,11031.26497,10547.85444,RPR
11228.66027,11024.35334,10576.39002,RPR
11066.8394,11023.01776,10506.89352,RPR
10822.09138,11021.69955,10518.32445,RPR
11233.89421,11021.19332,10544.0728,RPR
11143.99712,11021.01831,10538.77513,RPR
11471.06313,11013.37459,10562.986,RPR
11145.07395,11013.24544,10523.03664,RPR
10978.90265,11012.83206,10506.70386,RPR
10906.30344,11011.81276,10533.54813,RPR
11245.70788,11008.99599,10599.27463,RPR
11014.03216,11007.83678,10552.35767,RPR
11009.93597,11007.47945,10596.53085,RPR
11350.72624,11002.52719,10569.36987,RPR
10782.6212,10998.28742,10494.05131,RPR
10856.10278,10995.52903,10481.09375,RPR
11107.32613,10995.35687,10536.6358,RPR
10663.59482,10994.41477,10526.17936,RPR
11156.07723,10993.11142,10488.40993,RPR
11034.10314,10992.47613,10556.6791,RPR
11335.60956,10991.79845,10586.98477,RPR
11105.77302,10988.52493,10525.21005,RPR
10994.10599,10985.49555,10531.01322,RPR
10896.15851,10984.80107,10545.49428,RPR
11122.27187,10983.8144,10520.83729,RPR
10950.13085,10982.57939,10500.19271,RPR
11130.81432,10980.30442,10503.25309,RPR
11292.91985,10978.69195,10520.10963,RPR
10905.44992,10976.74273,10527.93639,RPR
10981.73901,10975.9508,10546.1739,RPR
11078.94168,10974.27507,10477.09056,RPR
10945.52776,10972.85991,10494.18449,RPR
10625.80669,10971.4933,10472.63309,RPR
11159.8897,10970.70523,10505.36902,RPR
10898.65476,10965.83124,10562.88376,RPR
10777.65813,10965.44671,10501.91897,RPR
10772.8743,10965.1185,10483.77119,RPR
11647.02008,11710.23891,11027.14989,MNK
11170.16917,11681.09776,10567.86862,DRG
11496.44191,11630.6331,10943.56199,MNK
11333.07435,11581.67101,10719.60495,DRG
11392.60687,11571.00828,10883.63317,NIN
11436.96021,11563.16744,10861.88567,MNK
11520.31326,11530.32915,10696.13686,NIN
11362.88673,11524.88564,10960.09123,MNK
11227.75638,11524.65879,10570.56234,DRG
11741.19826,11517.97838,10889.73971,MNK
11250.25125,11507.38848,10700.50633,DRG
11462.55912,11494.5583,10851.6019,MNK
11529.98075,11476.03267,10807.85426,MNK
11604.17697,11475.45347,10824.40382,MNK
11285.46475,11466.56828,10856.19768,MNK
11425.55679,11460.73119,10483.06829,DRG
11286.54562,11459.98776,10861.82515,MNK
11027.13701,11454.87525,10532.98077,DRG
11152.28331,11447.83898,10539.9946,DRG
11126.5999,11430.06961,10600.80184,DRG
11704.85303,11427.57857,10735.98146,MNK
11230.71104,11419.6149,10723.66664,MNK
11252.47654,11410.00059,10746.95622,MNK
11512.45209,11404.88551,10818.28074,MNK
11193.51879,11397.73465,10831.26959,MNK
11401.86595,11386.52744,10450.59963,DRG
10965.41985,11386.30725,10553.64665,DRG
11391.78885,11384.80077,10659.13355,MNK
10897.75323,11379.73648,10503.30634,DRG
11360.12015,11378.40114,10560.59144,DRG
11153.80354,11375.56458,10742.69724,MNK
11803.45034,11374.72472,11374.72472,SAM
11227.2883,11364.47237,10511.60309,DRG
10906.77714,11363.5781,10357.6509,DRG
11323.93674,11362.47693,10749.96688,MNK
10991.23924,11359.43348,10499.2872,DRG
10944.99921,11359.33021,10562.23503,DRG
10984.34973,11358.39867,10707.20615,MNK
11217.95148,11357.96246,10783.79999,MNK
11497.51134,11357.32105,10790.68346,MNK
10957.75515,11354.94425,10417.47005,DRG
11591.02106,11351.7835,10649.04238,NIN
11151.95558,11351.4478,10533.86123,DRG
11365.71186,11350.9961,10594.8503,DRG
11270.18875,11350.07634,10715.13911,MNK
11058.84784,11347.92555,10513.45333,NIN
10975.25621,11347.25271,10424.15616,DRG
11137.74215,11346.49729,10438.60176,DRG
11015.95141,11344.75571,10497.40798,DRG
11454.06813,11339.08223,10770.35364,MNK
11410.48821,11338.54739,10695.05271,MNK
11321.77652,11337.56872,10642.19087,MNK
11249.5189,11334.7494,10699.6144,DRG
11958.08228,11330.30209,11330.30209,SAM
10950.83477,11329.78511,10553.27104,DRG
10925.13959,11327.53534,10671.45563,MNK
11969.62991,11324.90894,11324.90894,SAM
10977.13722,11324.81384,10452.34614,DRG
11131.12083,11323.40863,10361.13251,DRG
11265.84343,11323.0246,10483.79996,DRG
11194.26587,11319.99896,10655.69864,MNK
11467.00664,11319.83022,10764.81147,MNK
11348.22771,11317.54152,10758.97313,MNK
11217.61414,11315.04074,10454.17975,NIN
11485.80217,11313.51777,10553.74033,DRG
11528.38534,11311.91285,11311.91285,SAM
11032.27789,11307.57919,10446.73129,DRG
10830.49644,11302.1945,10664.0897,NIN
11219.05697,11301.30101,10700.90292,MNK
12111.18184,11300.07234,11300.07234,SAM
10923.7537,11299.70076,10412.9007,DRG
11376.13595,11298.98949,10428.72692,DRG
10715.23231,11297.88259,10477.72084,DRG
11191.93826,11295.06561,10771.65731,MNK
11482.5139,11294.13513,10649.81315,MNK
11122.08649,11294.12388,10826.46089,MNK
10930.3177,11294.02528,10372.08498,NIN
10934.11454,11292.12379,10405.05908,DRG
11112.54016,11290.39004,10374.06942,DRG
11393.31759,11287.68828,10739.159,MNK
12015.42518,11286.85643,11286.85643,SAM
11088.7222,11285.26551,10347.93215,DRG
11133.49591,11284.51833,10499.32667,DRG
11383.56271,11281.10156,10864.78835,RPR
11076.6186,11280.72922,10499.89156,DRG
10880.80464,11280.23783,10331.27864,NIN
11002.20334,11278.75261,10618.00274,MNK
11355.38778,11277.21428,10804.72362,MNK
10963.43194,11275.12383,10404.40707,DRG
11303.45396,11272.24776,10714.82826,MNK
11178.83447,11271.68191,10520.66824,DRG
11368.25104,11271.3357,10640.82598,MNK
10680.84071,11271.08546,10404.08814,DRG
12148.7994,11270.36918,11270.36918,SAM
11169.41699,11270.24724,10635.88374,MNK
10991.11513,11265.93256,10443.91177,DRG
11099.05554,11265.83288,10625.40113,DRG
10919.92539,11264.31501,10394.4282,DRG
10910.32386,11263.97841,10486.10746,DRG
10920.88874,11263.94273,10471.52063,NIN
11641.52482,11261.61724,10592.85244,NIN
11000.92729,11258.45652,10475.01338,NIN
11451.14259,11257.34959,10415.33924,NIN
11378.74984,11255.61856,10581.96573,DRG
12008.5611,11253.02392,11253.02392,SAM
11012.6004,11252.35239,10407.04714,DRG
11156.22754,11250.88543,10439.47919,DRG
11146.73919,11250.79992,10421.15794,DRG
10841.64408,11248.32946,10457.66543,DRG
11837.41834,11248.19845,11248.19845,SAM
11685.10072,11245.86791,11245.86791,SAM
12104.99562,11245.44997,11245.44997,SAM
10968.35251,11242.0823,10325.63926,DRG
11038.71657,11240.79034,10453.53821,DRG
11663.85431,11237.06901,11237.06901,SAM
12049.05957,11236.81577,11236.81577,SAM
10983.71239,11235.82767,10633.28309,MNK
11156.85741,11233.94475,10758.26353,MNK
11088.61724,11233.40701,10357.8346,NIN
11127.23693,11231.80974,10434.87074,NIN
11149.0558,11231.45166,10456.56428,NIN
11158.33606,11230.51581,10639.96477,MNK
11169.33372,11230.2564,10736.08048,MNK
11210.51022,11230.20975,10725.61327,MNK
10826.77496,11230.08494,10348.11383,NIN
10959.18785,11228.71605,10735.44247,MNK
11236.51101,11226.16544,10550.11453,MNK
10830.20274,11225.73978,10475.76572,DRG
11160.18608,11225.40145,10605.47318,MNK
11371.61424,11224.68934,10623.6615,MNK
11276.22721,11224.59992,10696.25596,MNK
11246.64209,11224.57098,10358.2566,DRG
11140.49807,11224.41455,10667.94224,MNK
10763.7928,11224.00722,10295.99086,DRG
10678.84506,11223.47799,10344.64632,DRG
11078.14145,11223.41318,10539.51035,MNK
10722.85529,11221.66254,10354.44305,DRG
11298.76662,11221.08194,10688.56488,MNK
11916.4035,11220.5435,11220.5435,SAM
10587.38704,11218.34313,10435.28888,NIN
10932.01255,11217.79598,10521.83981,DRG
12158.94631,11217.27712,11217.27712,SAM
11318.72534,11215.36338,10364.47413,DRG
11016.45852,11214.67866,10441.24577,DRG
10919.45057,11213.56217,10361.14829,DRG
11016.96517,11211.23583,10450.9012,NIN
10855.46309,11209.77111,10386.84793,DRG
11027.82525,11208.92623,10690.95312,MNK
10638.6769,11207.94291,10406.3485,DRG
11334.34298,11206.6862,10655.38415,MNK
10957.43726,11206.5324,10426.22362,DRG
11165.8182,11205.90536,10624.75172,MNK
11808.361,11204.99921,11204.99921,SAM
11188.73756,11204.84612,10628.65062,MNK
11298.11835,11204.52684,10619.84519,MNK
11389.58796,11203.94349,10567.23656,MNK
11734.85612,11203.50387,11203.50387,SAM
11176.39251,11202.62991,10406.84615,DRG
11048.24937,11201.97158,10471.24883,NIN
10900.51237,11201.9306,10339.11867,DRG
11757.68282,11201.65409,11201.65409,SAM
11373.9287,11200.79748,10630.56936,MNK
11217.70483,11200.30747,10599.94448,MNK
11397.93072,11199.31277,10645.52841,MNK
10945.53964,11198.58788,10410.92182,DRG
10902.42881,11198.32089,10352.53355,DRG
10838.42145,11197.71584,10493.03805,DRG
10778.27567,11197.63258,10367.12718,DRG
10895.42912,11197.44042,10419.79292,NIN
11392.43323,11196.92454,10599.22918,MNK
10853.99892,11196.59862,10290.88633,DRG
11105.8217,11195.69172,10629.94697,MNK
11173.59956,11194.43873,10620.37918,MNK
11955.87425,11194.38596,11194.38596,SAM
10830.58785,11193.93721,10375.88031,NIN
10970.18599,11193.63062,10672.02744,MNK
11175.39429,11193.36063,10633.25188,MNK
12044.8793,11193.31234,11193.31234,SAM
11102.03127,11193.19943,10554.00421,MNK
11471.2079,11193.10126,10407.8491,NIN
10865.15875,11192.5636,10381.07784,DRG
11185.06932,11192.06111,10422.21196,NIN
11321.26109,11191.8373,10594.43095,MNK
11154.47294,11191.69055,10628.74548,MNK
11065.58951,11190.86148,10625.55708,MNK
10922.85307,11190.27337,10354.5648,NIN
10735.87002,11189.37486,10392.35234,DRG
11045.39017,11188.72553,10377.09524,NIN
11095.99273,11188.40028,10418.24588,DRG
11189.89514,11187.65876,10616.4155,MNK
11198.46893,11187.40144,10312.83355,DRG
12005.52645,11187.06118,11187.06118,SAM
11976.79931,11185.78079,11185.78079,SAM
10994.92867,11182.99125,10646.46284,MNK
11812.25269,11182.98191,11182.98191,SAM
11051.58127,11182.45554,10710.27793,MNK
10765.55471,11181.90208,10473.73398,DRG
10806.68402,11179.34743,10540.12804,MNK
10905.52862,11179.04837,10367.93539,DRG
10690.07292,11178.73843,10424.63824,DRG
11035.7175,11178.52754,10433.9432,NIN
11101.33276,11178.46068,10482.4869,NIN
10840.16324,11177.76382,10321.57273,DRG
11181.69076,11177.64487,10581.9907,DRG
12116.27905,11177.56454,11177.56454,SAM
11001.85247,11177.24424,10598.39384,MNK
11546.08582,11176.78817,11176.78817,SAM
11168.39576,11176.75011,10624.45593,MNK
11066.29238,11176.24524,10393.30563,DRG
11870.09035,11175.70937,11175.70937,SAM
10906.85774,11175.29354,10329.3619,DRG
11221.99562,11173.58051,10647.18509,MNK
10842.02879,11173.46961,10375.0658,DRG
11413.56486,11171.47273,11171.47273,SAM
11278.18796,11171.06106,10742.08688,RPR
10847.51199,11170.15612,10391.51299,NIN
10923.01301,11169.77192,10449.96174,DRG
11215.85957,11169.7573,10428.06567,NIN
12271.15984,11169.2699,11169.2699,SAM
10855.78395,11168.99008,10297.97701,DRG
11058.23221,11168.63246,10392.81779,NIN
11188.30217,11166.25705,10425.47388,NIN
11993.89944,11163.427,11163.427,SAM
11822.8899,11163.13695,11163.13695,SAM
11647.12148,11162.74661,11162.74661,SAM
10755.64287,11162.15608,10333.96417,DRG
10913.6407,11161.69808,10475.24631,NIN
10680.90431,11161.02855,10309.01404,DRG
10959.09269,11160.96559,10628.36926,MNK
11353.21723,11160.90383,10371.94032,NIN
11465.03272,11160.74994,10586.36488,MNK
11144.3966,11159.42117,10531.90855,MNK
10994.38682,11159.41407,10400.54969,DRG
11047.03796,11159.17973,10370.1388,NIN
11041.38194,11158.6558,10539.83776,MNK
11136.64962,11157.3404,10466.1044,DRG
11027.08023,11156.71373,10605.07215,MNK
10759.10489,11156.53963,10242.75266,NIN
11412.64123,11155.99398,10699.45647,MNK
11071.21743,11155.16658,10634.93924,MNK
11971.77889,11154.91636,11154.91636,SAM
10988.35193,11154.50965,10636.95297,MNK
11046.85699,11153.58303,10381.43965,NIN
11011.90922,11153.48235,10473.02938,NIN
12124.44377,11153.36795,11153.36795,SAM
11037.58892,11152.9646,10573.38567,MNK
11427.98768,11151.58558,11151.58558,SAM
11600.64404,11151.56155,11151.56155,SAM
11063.38589,11151.53251,10736.94203,MNK
11385.13242,11151.50327,11151.50327,SAM
10913.7776,11151.38537,10347.04798,DRG
10921.42467,11150.97188,10556.46365,MNK
11377.2208,11150.37251,10572.12524,MNK
11016.6572,11149.25234,10338.80338,DRG
11116.97909,11149.05949,10513.22251,MNK
11157.81779,11146.6227,10320.39337,DRG
11073.63997,11146.11064,10400.08824,DRG
11688.15601,11145.31109,11145.31109,SAM
11475.17647,11145.17732,11145.17732,SAM
11051.5858,11143.52618,10348.21036,DRG
10944.93468,11143.13077,10613.12882,MNK
10958.0971,11141.83746,10378.47268,DRG
11129.73238,11141.62096,10607.81948,MNK
11100.95,11140.71298,10388.77527,NIN
11439.92853,11140.18778,10533.6325,MNK
10472.41788,11140.14843,10337.35666,DRG
11792.67504,11140.03625,11140.03625,SAM
11862.26745,11139.97981,11139.97981,SAM
10815.05707,11139.36318,10437.12705,DRG
11234.91368,11139.16275,10536.94256,MNK
